CO_CURSO,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79
32885,5,4,6,7,7,5,5,6,4,4,2
10794,6,6,6,6,6,6,6,6,6,1,1
58711,6,4,5,7,5,5,5,6,6,1,1
15130,3,1,2,4,1,3,6,3,3,5,3
15405,5,7,7,7,5,5,5,6,5,3,1
119106,6,1,6,5,1,4,4,4,3,5,6
5001395,6,6,6,6,6,6,6,6,6,6,6
1407462,6,6,6,6,6,6,6,6,6,6,6
1524656,8,1,3,2,8,2,1,6,8,8,3
18864,1,6,6,6,6,6,6,6,6,1,1
1313833,6,6,6,7,8,6,5,1,3,6,6
100296,6,6,6,6,6,6,6,6,6,1,1
5000953,6,1,1,1,1,5,1,3,1,3,3
1259995,8,6,6,6,8,6,6,4,4,4,1
118418,3,5,6,6,6,3,2,6,4,2,4
58120,2,3,4,4,5,4,3,3,5,7,5
121297,6,4,5,5,7,5,5,5,5,1,3
1213442,6,2,6,7,6,5,4,5,1,6,6
97980,6,6,6,6,6,6,6,6,6,1,1
12563,3,1,4,3,5,6,6,5,5,6,1
111726,6,7,6,7,7,6,6,6,6,1,1
1518323,6,6,6,6,6,6,4,5,5,3,1
4302,6,6,6,6,6,6,6,6,6,6,6
63070,6,5,5,5,8,5,4,3,6,4,5
1422041,6,5,5,7,7,6,6,6,6,2,2
102322,8,8,6,1,7,6,6,6,8,8,8
121028,6,6,6,6,5,6,5,6,6,5,1
11220,6,6,6,6,7,6,6,6,6,1,1
1116842,5,5,7,3,7,5,5,5,5,3,1
1423128,8,8,8,8,8,8,8,8,8,8,8
1427754,6,4,5,5,8,3,4,6,6,4,8
1292571,4,2,4,4,3,5,4,3,2,3,6
1116776,8,8,8,8,8,8,8,8,8,8,8
121026,7,6,5,7,7,6,5,6,3,1,1
118828,6,6,5,1,4,5,6,6,5,5,1
77272,6,4,5,5,5,5,5,5,2,5,4
1164570,6,6,6,8,8,6,6,6,6,1,1
1349463,6,6,6,6,6,6,6,6,6,1,1
8943,6,7,6,1,6,6,3,5,2,5,1
1313196,5,7,4,4,7,4,8,6,3,8,1
45130,6,1,1,6,7,5,5,6,4,4,2
1382605,6,5,5,5,5,5,5,4,6,2,1
1349830,6,5,6,6,6,6,6,5,6,2,3
18424,1,7,5,7,7,5,4,6,1,1,1
89309,6,1,7,4,6,5,5,5,5,5,4
1427688,5,6,6,5,6,6,6,6,6,6,6
40657,5,4,7,7,7,2,2,4,1,5,3
3559,5,6,3,6,8,3,6,6,3,3,6
1169712,6,6,6,6,8,6,6,6,6,6,6
7940,6,6,6,6,7,6,6,6,6,1,1
16628,5,1,5,5,6,5,4,5,5,6,1
111720,6,6,5,5,7,6,6,6,5,5,1
1114299,2,4,6,6,7,4,4,5,2,5,4
1411586,6,7,6,7,7,6,6,6,6,1,1
57692,6,6,6,7,6,6,6,6,5,1,4
1533354,8,4,4,8,8,4,4,4,4,4,4
97980,6,3,7,5,1,4,4,6,5,6,1
75124,6,1,6,6,8,6,6,1,6,7,1
63646,3,4,6,5,4,5,5,4,4,4,5
7,3,3,4,6,1,4,4,1,2,6,6
111730,5,4,1,3,1,1,2,6,4,5,5
63496,6,6,5,6,8,6,5,6,6,1,1
8813,4,4,4,4,5,4,4,5,4,3,3
28729,6,7,5,5,6,5,4,6,4,1,1
1183795,6,6,6,6,5,6,6,6,6,1,1
1321507,6,6,6,6,6,6,6,6,6,1,1
94493,6,6,6,4,1,4,5,5,4,1,3
10792,4,5,1,3,7,3,3,6,4,2,6
1372520,6,6,6,6,6,6,6,6,6,6,6
1174688,5,4,4,4,4,4,4,4,4,4,4
1170036,6,6,5,5,4,5,5,3,4,2,6
1300503,1,5,2,1,1,5,6,3,3,6,3
7145,6,6,5,3,3,3,2,2,4,5,5
1395534,6,6,6,2,7,3,3,6,1,6,6
67975,6,6,6,6,6,6,6,6,6,6,6
27540,6,2,4,6,6,3,4,6,5,3,1
1410337,6,3,4,4,5,4,4,5,3,3,3
2448,2,2,5,7,7,4,4,2,5,4,3
92173,6,5,5,6,7,6,5,6,6,5,1
65471,4,2,3,3,4,3,4,3,4,3,4
121214,6,6,6,6,6,6,6,6,6,1,1
1285188,2,3,3,3,2,3,2,5,3,6,6
7938,6,1,3,6,6,6,4,4,1,6,4
7940,5,5,4,5,3,4,4,5,4,5,3
1423128,6,6,6,6,6,6,6,6,6,1,1
66290,6,5,5,5,7,4,5,6,4,4,6
1258522,8,8,8,8,8,8,8,8,8,8,8
1597237,6,6,6,6,6,6,6,6,6,6,6
103334,6,7,6,6,6,6,6,6,6,6,6
5826,6,6,6,7,7,6,6,5,6,1,1
165,6,7,2,2,3,2,1,3,1,6,7
1322781,6,6,6,6,6,6,6,6,6,1,1
106772,6,5,1,1,6,1,2,6,2,8,7
63274,6,6,6,6,6,6,6,6,6,6,6
2015,5,4,4,6,7,4,4,1,4,1,1
80076,3,3,6,6,6,3,3,3,6,1,1
11721,6,6,6,6,6,5,6,6,6,2,1
54846,6,6,6,6,6,6,6,6,6,1,1
1376282,6,6,6,6,7,6,6,6,6,1,1
53353,6,6,6,7,6,5,6,6,6,1,3
1259979,6,6,6,6,8,6,6,6,6,1,1
19878,6,6,6,6,6,6,6,6,6,6,6
34666,6,6,6,6,6,6,4,6,6,6,6
121093,6,3,3,5,8,7,5,5,5,8,6
1353149,4,4,6,5,3,4,4,3,4,3,1
6571,5,7,6,6,6,4,4,6,6,2,1
1170317,6,6,6,6,6,6,6,6,6,6,6
16397,2,7,3,7,5,2,3,5,5,3,1
1180767,1,5,5,8,8,7,7,3,8,8,2
1132199,6,7,6,6,7,5,3,6,6,1,1
56720,6,6,6,6,6,6,6,6,6,5,6
1182800,6,6,6,6,6,1,6,1,6,1,1
112000,6,5,6,6,6,6,6,6,4,5,6
72336,6,6,6,6,7,1,1,6,6,1,1
90679,6,6,6,6,8,6,6,6,6,1,3
1439212,6,4,6,7,7,6,1,6,6,1,1
96689,7,5,5,5,5,6,6,6,6,6,6
12571,3,6,6,7,7,6,6,6,5,3,1
49690,6,6,6,6,6,6,6,6,6,1,4
86762,6,1,4,1,2,4,5,5,4,6,6
5382,6,6,6,6,6,6,6,6,6,1,1
1116776,6,6,6,5,7,6,6,6,6,1,1
1342812,6,7,6,7,8,6,6,6,8,5,1
85771,6,7,6,7,7,4,5,6,6,4,1
95976,6,6,6,6,4,6,6,6,6,2,1
74128,3,3,4,4,3,3,3,5,4,5,4
12820,1,5,5,7,7,3,3,5,4,2,1
1342524,6,7,4,5,7,8,6,6,6,1,1
1206347,6,6,6,6,6,4,3,3,5,4,1
5001395,6,5,4,7,7,7,4,8,5,6,1
5000366,6,5,5,6,7,5,5,6,5,4,4
97980,6,6,6,6,8,5,5,6,6,1,1
88887,5,5,5,5,5,5,5,5,5,3,5
4933,6,5,6,7,7,5,5,5,6,3,4
2030,5,6,6,6,6,5,3,6,6,6,3
1314374,8,5,5,5,8,5,5,5,5,8,3
52136,6,6,6,6,8,6,6,6,6,5,6
119246,6,6,6,6,7,6,6,6,6,2,4
1564441,6,6,6,7,7,6,6,5,4,2,1
123157,4,1,5,6,5,3,3,1,3,1,6
1170032,4,4,4,4,4,4,4,4,5,5,4
13582,1,2,2,1,7,2,2,6,1,6,6
1457344,6,6,5,5,5,5,5,5,5,5,5
46238,6,5,7,7,6,4,6,6,6,1,1
1205070,6,7,4,4,4,4,4,5,5,4,3
1153635,6,6,6,6,6,6,6,6,6,6,6
9314,8,8,8,8,8,8,8,8,8,8,5
1190158,6,6,5,6,6,5,4,5,5,6,6
1331941,7,7,6,6,6,6,6,6,6,6,3
12566,7,7,6,7,6,4,4,6,4,3,1
1086436,6,5,5,6,6,6,5,6,3,1,4
100326,6,6,6,5,8,6,8,6,5,8,2
68048,4,6,6,6,6,4,4,6,6,1,1
1443418,6,3,6,5,5,5,5,5,5,5,5
104710,6,6,6,7,5,6,2,6,5,6,5
86222,6,5,5,6,5,6,6,6,6,5,6
10727,6,3,3,3,7,3,3,1,5,5,5
112594,5,5,5,4,4,4,5,4,4,2,1
68427,6,6,6,6,6,6,6,6,6,1,1
97980,6,3,6,6,8,1,2,3,3,3,6
1190158,6,4,4,5,7,6,6,6,6,1,3
1385998,6,5,6,7,7,6,6,6,6,1,1
1483431,5,2,4,4,4,5,4,4,4,4,4
1457085,6,6,6,4,7,5,5,5,6,1,1
51721,2,2,2,3,7,2,3,1,4,2,5
114506,6,8,6,6,8,6,6,6,6,1,1
111726,2,3,6,6,6,6,6,1,3,6,6
21743,6,7,7,6,7,6,6,6,6,6,6
95853,6,6,6,6,6,6,6,6,6,6,1
121028,5,5,5,5,5,5,5,5,5,5,5
109998,6,6,6,6,8,6,6,6,6,1,1
1292571,8,7,7,5,8,7,5,5,5,8,8
5187,6,6,6,6,6,6,6,5,6,1,1
49267,3,2,6,4,3,6,4,3,4,3,3
41251,6,6,6,8,6,6,6,4,6,1,1
37289,6,6,6,6,6,6,6,6,6,2,1
1304057,6,6,6,6,8,5,4,5,6,1,1
88768,5,5,6,5,3,5,6,6,4,3,1
1545139,6,6,6,8,8,6,6,6,6,1,1
123280,6,6,6,6,6,6,6,6,6,1,6
1385988,6,6,5,1,6,4,5,6,6,6,1
80084,6,6,6,6,6,6,5,6,7,6,6
72867,5,7,6,7,8,5,6,6,3,4,2
1443,1,1,1,7,7,2,1,4,1,6,6
1136109,6,5,5,5,6,5,5,4,4,4,4
1313389,6,6,6,7,7,6,5,6,6,8,1
46466,5,5,5,2,6,5,5,5,5,2,1
1132199,6,6,6,6,6,6,6,6,6,6,6
66161,3,1,3,3,7,7,7,7,7,7,7
13395,6,7,6,7,7,4,5,3,3,4,5
89849,7,7,5,7,7,8,5,8,8,8,1
1190157,8,8,6,8,8,6,6,6,6,1,1
149,2,7,4,7,7,4,3,4,4,4,4
9263,6,5,6,6,5,5,5,5,3,6,4
1333006,6,6,6,6,6,5,5,6,5,5,4
112466,6,5,5,7,4,4,5,5,6,6,6
1109599,6,6,6,6,6,6,6,5,6,2,4
1425230,6,7,6,6,7,6,6,6,6,1,3
58120,6,7,7,7,7,7,7,8,8,8,8
104684,4,4,4,4,4,4,4,4,4,4,5
1366147,6,6,6,6,6,6,6,6,6,1,1
2015,2,1,1,7,5,2,1,2,1,6,6
102173,6,6,6,2,6,5,6,6,6,4,4
1427662,8,4,5,8,8,5,5,6,6,8,8
14826,6,5,6,6,5,4,5,6,6,2,1
1172850,6,6,6,6,5,6,6,6,6,1,1
3941,6,6,6,6,7,6,5,6,6,6,6
8251,4,5,6,4,8,4,3,6,4,6,1
99008,4,3,2,6,3,4,4,4,4,3,3
5615,6,6,6,5,6,6,6,6,4,5,5
44514,6,7,4,7,6,6,6,6,6,1,1
39459,6,6,6,6,6,4,5,5,5,4,3
15346,6,7,6,7,6,6,5,6,5,6,1
80808,6,5,4,6,6,6,4,6,2,3,1
121026,6,6,6,6,6,6,6,6,6,6,2
70442,6,5,6,5,5,6,6,6,6,1,1
11427,3,5,6,7,7,6,4,6,4,6,6
79480,6,6,6,6,1,5,6,6,6,1,6
44506,6,6,6,6,6,6,6,6,6,5,5
77337,6,2,1,1,5,2,4,6,6,6,6
1170032,6,6,6,6,6,6,6,6,6,1,1
37868,6,6,5,4,4,6,6,5,6,5,5
1146824,6,4,4,3,6,2,2,5,3,4,1
11294,2,2,2,2,2,2,2,1,1,6,6
5001384,5,7,5,5,7,3,3,6,5,2,5
1314232,6,5,5,5,6,5,6,6,6,8,1
1114765,7,6,6,7,7,6,6,6,6,1,1
97980,6,3,1,3,3,2,5,1,1,3,1
15324,6,6,6,7,6,6,6,6,6,6,6
63496,6,6,6,6,8,6,6,6,6,1,1
1342524,6,6,6,6,7,6,6,6,6,1,1
48497,5,5,5,5,7,5,3,4,3,6,6
13089,1,6,6,7,6,6,3,6,4,1,1
97980,6,3,3,1,5,6,6,6,6,1,1
39132,3,1,6,7,7,3,2,2,3,6,6
1279540,6,4,6,4,1,2,6,6,1,6,6
111730,3,3,3,3,3,3,3,3,3,3,3
97982,6,6,1,3,8,6,6,6,6,1,6
59423,4,3,3,3,4,4,5,3,4,4,4
97327,7,7,6,5,8,6,6,6,5,1,1
92211,4,3,4,4,4,3,3,4,5,4,2
1213442,3,3,3,3,3,3,3,3,3,3,3
1190112,6,6,6,6,6,6,6,6,6,6,6
111658,3,5,5,6,7,4,4,7,6,1,1
1382794,8,3,4,4,8,4,3,4,4,5,5
11726,6,7,6,6,6,6,6,6,6,1,1
1446544,6,6,6,5,4,6,6,6,4,4,5
74234,3,4,4,4,8,4,5,5,5,5,5
1341196,5,6,4,7,7,6,6,6,6,1,1
49267,6,5,6,6,6,5,5,6,6,4,1
1310949,6,3,4,7,7,5,6,4,6,6,6
57214,2,1,2,2,4,2,3,3,2,3,4
90655,6,5,5,4,4,5,5,6,4,4,1
57682,6,7,6,7,6,6,6,6,6,1,1
1132319,8,7,6,6,8,6,5,6,6,1,1
95393,6,7,7,7,4,4,4,4,4,4,4
120879,6,6,6,6,8,6,6,6,6,6,1
67973,6,4,4,6,7,4,5,5,6,6,5
100296,8,8,8,8,8,8,8,8,8,8,8
100296,6,6,6,6,6,6,6,6,1,1,6
105944,6,4,7,6,6,6,4,5,1,7,1
74106,6,7,6,6,6,6,6,6,6,6,6
1442809,6,5,6,7,7,5,5,6,6,3,1
21922,5,3,7,7,5,3,2,6,6,4,1
1170394,6,8,8,7,7,5,5,5,8,8,8
1445628,6,6,6,6,6,6,6,6,6,6,6
52238,2,4,4,7,7,4,6,6,6,1,2
1174688,6,6,6,6,6,6,6,6,6,1,1
106672,6,6,6,6,6,6,6,6,6,6,6
11990,1,3,2,7,6,2,2,1,1,6,1
96002,5,5,5,3,7,5,4,5,5,4,1
5000565,6,6,6,6,6,6,6,6,6,1,1
9263,6,6,6,7,6,6,6,2,5,1,1
1184379,6,5,6,5,4,4,5,6,5,4,1
23599,6,4,3,4,4,4,4,4,4,4,4
1372216,6,6,6,6,7,6,6,6,6,7,1
1115471,4,5,4,5,1,5,5,3,4,4,4
1419757,6,4,4,4,4,4,4,4,4,4,4
95745,6,5,5,6,5,5,6,6,5,6,6
32822,6,3,4,7,4,3,3,4,2,5,6
89857,6,6,6,7,8,6,6,6,6,1,1
395,3,5,6,6,6,6,4,6,6,2,4
67979,6,6,6,6,6,6,6,6,6,6,6
14363,1,6,5,5,7,5,3,6,6,6,1
1385539,6,7,3,1,6,3,6,6,3,4,4
121297,6,6,6,6,6,6,6,6,6,6,6
1441549,6,6,6,6,7,6,6,6,6,1,7
5835,5,5,5,5,5,5,5,5,5,5,5
112208,6,6,6,6,7,6,6,6,6,1,1
121028,6,4,4,5,7,5,4,6,6,3,1
90042,1,6,6,6,6,6,6,6,6,6,6
1258536,6,4,5,5,8,4,3,4,4,4,4
1143200,5,4,4,5,3,3,8,5,6,4,3
1165324,6,6,6,6,4,6,6,6,6,6,1
71011,6,5,5,5,6,6,6,3,5,2,2
1183789,1,3,4,1,1,4,5,1,5,2,6
11599,6,5,5,6,6,5,5,6,6,1,1
27657,4,5,6,3,1,3,5,6,3,6,3
149,2,2,3,7,7,2,2,4,4,3,4
20642,6,3,6,3,6,4,4,6,6,4,4
392,2,4,4,7,7,3,3,5,1,6,6
106670,6,6,6,6,4,6,5,6,5,1,3
1115471,6,6,6,6,6,6,6,6,6,6,6
9043,6,6,6,6,6,6,6,6,6,3,3
1164570,6,6,6,6,6,6,6,6,6,3,6
1421010,6,6,6,6,7,2,3,6,4,4,1
100326,6,6,6,6,6,6,6,6,6,1,1
36261,6,5,6,6,6,5,6,6,8,6,6
121026,6,6,6,6,7,6,6,6,8,8,1
57544,6,5,5,3,4,4,4,3,5,6,6
20060,6,6,6,2,6,3,4,6,5,6,6
1175191,8,8,5,5,5,5,5,5,5,5,5
111726,3,3,3,3,3,3,3,3,3,3,3
1292571,6,6,6,7,6,6,6,6,6,1,1
1427657,6,6,6,7,7,6,6,5,6,1,1
8295,6,4,4,4,6,6,6,6,6,5,1
49267,6,6,6,6,6,6,6,6,6,1,1
1261743,6,6,6,6,6,6,6,6,6,1,1
121028,6,6,6,7,8,6,6,6,6,1,1
8295,2,2,1,1,1,1,1,4,3,4,3
99008,6,6,6,6,5,6,6,6,6,1,1
117508,6,6,4,6,6,5,6,5,5,6,5
11318,1,6,1,1,6,5,5,1,2,6,6
1150383,1,6,6,6,6,6,7,6,6,1,7
13395,4,5,5,7,6,3,3,4,3,5,1
1319231,4,5,5,7,1,4,3,6,2,5,1
1214190,6,6,4,7,7,4,5,4,5,4,2
1322249,6,6,6,5,2,6,6,6,6,1,5
66290,7,4,4,4,4,4,4,4,4,4,7
19237,6,6,6,6,6,6,6,6,6,1,1
1132199,6,6,6,7,6,6,6,6,6,6,6
20527,6,5,6,7,6,5,5,6,4,4,6
100326,7,6,6,7,8,8,8,8,8,8,8
1175191,8,8,7,7,8,7,7,6,1,7,1
69812,6,1,6,3,6,6,4,4,5,6,1
97980,6,6,6,6,6,6,6,6,6,1,1
121026,6,4,6,6,5,6,6,6,6,2,4
1170119,6,4,6,5,8,5,5,5,6,6,1
6616,3,3,3,3,3,3,2,3,2,2,3
1142604,4,6,6,6,6,6,6,6,6,6,6
20925,6,4,4,4,4,4,4,4,4,5,4
46780,6,6,6,1,6,4,3,6,4,6,6
1314140,6,6,6,7,8,6,6,6,6,1,1
17944,6,4,6,6,8,6,6,6,6,6,1
5474,6,7,6,6,7,6,5,6,4,6,2
21916,6,6,6,6,6,6,6,6,6,1,1
77640,6,6,6,6,8,6,6,6,4,3,1
16000,1,6,6,6,6,6,6,5,5,5,6
1425387,6,6,6,6,6,6,6,6,6,6,6
1170036,6,6,6,6,8,6,6,6,6,1,1
48439,6,6,6,6,6,4,6,6,5,1,1
73911,6,6,6,6,6,6,6,6,6,1,1
97992,8,6,6,6,8,6,5,5,4,1,1
7413,5,5,5,6,3,4,6,5,5,4,1
49960,4,5,3,7,7,4,3,5,6,4,1
3926,6,6,6,6,6,6,5,6,6,5,1
109248,6,1,7,7,3,4,4,1,4,3,3
1191027,6,6,5,5,5,6,6,6,6,6,1
1342712,6,7,6,6,8,6,6,6,6,1,1
114407,6,5,5,5,7,5,5,5,6,1,1
22254,6,7,6,7,6,5,5,3,5,5,3
1116776,7,7,7,7,7,6,6,6,6,6,1
102530,2,2,2,4,1,1,1,4,1,6,1
19486,6,6,6,6,6,6,6,6,6,1,1
16000,1,6,5,5,6,6,4,6,3,4,6
1190158,8,6,6,6,8,6,6,6,6,1,1
17388,6,6,6,6,6,6,6,6,6,3,1
1516678,6,6,5,2,3,3,3,6,5,2,6
1286492,5,5,5,4,3,4,4,4,5,5,2
97982,6,6,6,6,6,6,6,6,6,6,5
89857,6,6,6,6,1,6,6,6,6,1,1
120928,4,7,4,7,7,4,4,4,5,4,2
19963,5,5,5,5,5,5,5,5,5,5,5
1495705,8,7,8,2,8,3,7,6,6,8,1
7710,6,5,5,2,7,5,5,5,5,4,1
104446,6,3,3,4,7,5,4,4,6,6,4
21284,6,6,6,6,6,6,6,6,6,6,6
100296,7,7,7,6,7,6,6,6,6,6,6
82462,6,6,6,7,6,4,3,6,5,6,6
4532,2,4,3,7,6,4,3,6,4,5,6
100326,6,6,6,6,6,6,6,6,6,1,1
111720,5,4,4,4,4,4,5,5,5,4,4
1170032,6,6,6,6,6,6,6,6,6,1,6
100324,6,6,6,6,7,6,6,4,6,1,6
47813,6,6,6,6,6,6,6,6,6,1,1
1405343,8,8,8,1,8,2,2,5,5,4,3
121297,6,6,6,6,7,5,6,6,6,2,3
11242,6,6,6,5,8,5,4,6,4,6,1
1403977,8,8,6,6,7,6,6,6,6,1,1
7940,1,4,5,4,4,4,4,4,4,5,4
1487665,3,3,4,5,7,4,4,4,8,8,6
90659,6,6,6,6,6,6,6,6,6,6,6
104710,6,6,6,6,6,6,6,2,6,1,1
69817,5,3,5,1,7,2,2,6,4,5,2
106016,6,6,7,7,6,6,6,6,3,6,6
2015,6,5,3,3,6,4,3,6,5,5,2
97980,6,3,6,6,7,6,7,4,4,2,5
11218,6,6,6,5,6,4,4,6,3,5,2
5498,5,5,5,6,7,4,5,5,5,1,1
33011,6,6,3,5,5,4,3,4,4,5,1
1165324,6,6,6,6,6,6,6,6,6,1,6
67981,6,6,6,6,6,6,6,6,6,6,1
1260005,8,7,6,6,8,6,6,6,8,1,3
116580,2,5,6,7,6,5,4,6,3,4,1
42332,6,6,6,6,6,6,6,6,3,3,5
1387141,7,3,6,7,6,6,6,6,6,1,1
88923,6,6,6,2,6,2,2,4,5,6,6
104390,6,5,6,6,6,6,5,5,6,1,1
98847,6,6,2,5,5,5,4,4,4,2,3
8802,5,5,5,5,5,5,5,5,5,5,5
1168129,1,6,6,6,6,6,6,6,6,1,1
87802,6,6,6,7,6,6,6,6,8,8,2
1438525,6,6,6,6,6,8,7,7,7,6,6
1115471,6,4,2,2,1,1,1,1,1,2,5
21097,5,4,5,2,4,3,2,2,4,6,6
98006,6,6,6,6,6,6,7,6,6,1,1
101108,6,6,6,6,6,6,6,6,6,6,1
1465708,6,6,6,6,8,6,6,6,5,2,1
28302,6,6,6,6,6,5,5,5,5,4,1
866,6,6,6,6,3,6,4,6,1,4,1
766,5,4,6,6,8,4,6,6,6,3,3
18774,6,6,6,6,6,6,6,6,6,6,6
1279511,6,6,6,6,7,6,6,1,6,1,1
1210676,6,6,5,6,5,6,5,5,5,5,5
73097,6,6,6,6,6,6,6,6,6,1,1
100311,6,4,7,4,1,1,2,3,2,6,4
1405050,5,6,5,5,8,4,5,4,5,5,6
18722,6,6,6,6,6,6,6,6,4,6,6
48786,6,2,6,2,7,6,4,6,3,4,6
1313446,7,4,1,4,1,1,1,4,1,6,6
1165118,4,4,4,4,4,4,4,4,4,4,4
99008,6,6,6,7,8,6,6,6,6,4,6
102056,6,6,6,6,6,6,6,2,4,5,5
63420,6,7,3,7,6,6,4,2,3,6,1
45077,6,4,6,6,4,6,5,6,6,3,1
121026,6,6,6,6,6,6,6,6,6,6,6
100296,8,8,6,7,7,8,6,6,7,7,6
100315,6,6,6,6,6,6,6,6,6,2,3
12951,3,5,6,6,6,6,6,6,5,5,6
1399046,6,1,5,4,5,1,4,2,1,6,6
5001267,6,2,5,3,6,6,6,5,3,5,6
19963,6,6,6,7,7,6,6,6,6,2,3
41300,3,3,1,6,8,3,3,5,1,6,6
97327,4,6,5,7,7,5,6,6,6,1,5
67973,3,4,4,7,6,4,4,6,2,6,1
71813,4,6,6,7,5,6,6,6,5,3,3
67975,6,6,6,6,6,6,6,6,6,1,1
19523,6,6,6,5,6,4,4,6,1,6,6
1342712,8,6,6,6,8,6,6,5,6,1,1
1342712,8,3,5,6,6,5,3,6,6,1,1
92337,3,6,5,1,3,3,3,6,2,6,6
110366,6,2,6,4,5,5,4,2,5,2,6
100326,6,5,6,4,6,5,5,6,6,5,5
66268,6,4,4,4,7,4,3,3,4,1,1
2030,4,1,5,6,6,4,3,5,1,6,1
1112475,6,6,6,6,6,6,6,6,4,1,2
10735,6,4,6,1,2,5,4,6,6,1,1
1152368,6,6,6,6,1,4,4,6,5,4,1
1170032,8,5,6,4,5,5,5,6,8,1,1
8154,6,6,6,6,6,6,6,6,6,6,6
8306,6,5,6,7,5,5,4,4,5,2,2
1365651,4,4,5,4,5,4,4,1,4,5,6
49690,6,6,6,6,7,5,4,6,6,6,1
100326,8,7,8,8,7,8,8,8,8,1,1
1342814,6,6,6,6,8,6,6,6,5,3,2
11319,1,5,1,3,6,6,3,6,5,6,4
1210676,7,6,6,6,7,5,5,5,5,2,1
14363,3,3,3,5,3,4,4,6,4,2,2
97982,8,4,4,5,7,4,5,6,6,4,1
5129,6,6,6,6,6,6,6,6,6,6,6
1327515,3,3,3,3,1,3,4,3,3,3,3
1303648,6,6,6,6,6,6,6,6,6,1,1
100326,6,6,6,6,6,6,6,6,6,1,1
54822,6,6,4,6,6,6,6,6,6,6,6
97982,1,1,1,1,8,4,4,6,1,1,2
31041,4,4,4,4,4,4,4,4,4,4,4
48589,6,6,6,6,6,6,6,6,6,1,1
34666,6,6,6,7,7,6,6,6,6,1,3
68446,6,5,4,5,6,5,5,5,5,5,1
1103695,5,6,6,6,6,6,6,6,6,1,1
20655,6,5,6,5,5,5,5,5,5,3,2
11220,6,6,4,4,4,2,2,2,4,4,1
121297,3,3,3,4,4,4,4,4,4,4,4
1077769,6,1,1,1,3,3,2,3,3,7,7
1189135,4,3,3,3,4,3,2,3,3,6,6
50578,4,2,4,3,4,2,2,3,6,4,3
121297,8,8,8,8,8,8,8,8,8,8,8
99962,6,4,5,3,3,5,5,5,5,5,5
121297,6,5,4,5,5,4,5,4,6,5,6
111108,4,2,2,3,4,3,3,3,3,3,3
1286922,5,4,5,5,5,5,5,4,4,5,4
95759,6,6,6,6,6,6,6,6,6,1,1
97980,5,4,5,7,7,4,4,5,5,2,2
96216,6,1,6,3,6,3,2,2,6,2,1
16595,1,4,4,7,7,4,3,6,4,1,6
48527,6,6,6,6,6,5,5,5,5,5,5
53646,6,6,6,6,6,6,6,6,6,6,6
392,4,5,5,7,7,4,4,5,5,1,1
20428,3,1,6,1,6,5,3,5,4,6,1
122152,6,3,4,7,8,5,5,5,5,3,3
97327,6,6,6,6,6,6,6,6,6,1,1
14109,1,4,5,7,6,4,3,6,5,2,2
121026,6,6,6,6,6,6,6,6,6,6,1
1382713,8,6,6,7,6,6,6,6,7,8,1
66277,6,6,5,3,7,3,3,6,3,4,1
121026,6,7,7,7,7,5,5,5,5,5,6
106072,6,7,6,6,8,6,6,6,6,1,1
14363,1,4,6,5,1,4,3,6,3,6,1
121093,6,6,6,6,6,6,6,2,6,1,1
1183082,1,3,6,4,3,4,4,6,4,2,1
85375,6,5,5,6,6,3,4,6,4,2,1
121026,6,6,6,6,7,6,6,6,7,7,7
1190157,6,6,6,6,8,6,6,6,6,6,8
1304729,6,6,6,6,6,6,6,6,6,6,6
10160,6,6,6,6,6,6,6,6,6,6,6
1279262,6,4,6,2,7,4,6,4,1,6,4
101104,6,6,6,6,6,6,6,6,6,6,6
97980,6,5,6,6,4,6,6,1,4,6,6
1454772,6,5,5,6,6,6,5,5,6,5,8
18278,6,6,6,6,6,6,6,6,5,3,1
1268283,6,2,2,7,7,3,6,1,6,3,6
92578,6,1,1,1,1,1,1,1,4,4,5
58211,6,6,6,3,6,6,7,7,3,6,5
99652,6,6,6,6,6,6,6,6,4,4,4
1349367,6,6,6,6,6,6,6,6,6,6,6
97990,6,5,4,8,8,5,5,6,1,6,2
99008,6,6,6,6,4,5,6,6,6,6,6
37267,4,3,5,5,8,6,6,6,6,6,1
95974,6,6,6,6,7,6,6,6,6,8,8
85524,6,7,6,6,8,4,4,4,5,3,1
1170036,5,6,6,7,7,6,6,6,6,4,1
1457861,6,5,6,6,4,2,3,6,2,4,1
50648,6,5,6,6,6,6,5,4,6,1,4
18722,6,5,6,7,7,4,4,6,6,3,1
88932,6,6,6,6,5,5,5,6,5,2,2
18997,6,6,6,6,6,6,6,6,6,1,1
121026,6,3,3,5,3,3,3,3,5,2,5
1170032,6,6,6,6,8,6,6,6,8,6,1
54446,6,5,5,3,4,4,4,3,3,6,6
44514,6,1,6,7,5,3,2,5,5,5,5
19598,6,6,6,6,6,6,6,6,6,1,1
114342,6,6,6,6,6,6,6,6,6,1,1
17200,4,5,3,2,2,3,2,2,4,6,5
99962,6,6,5,5,7,4,4,4,6,1,1
3129,4,4,4,4,8,4,4,2,4,4,2
5000994,4,3,4,4,1,4,3,3,1,6,6
12573,5,7,6,7,4,5,5,5,3,4,4
122817,4,1,2,1,3,1,1,1,1,6,5
103334,6,6,6,5,8,5,5,6,5,1,1
121385,6,4,5,7,6,5,4,2,3,4,4
